Obs.	statenum	casenum	accdate	acctime	speeding	alcres	drugres1	
14370	12	2133	10242015	0327	0	0	407	
14371	26	24	01292015	0833	1	0	1	
14372	45	131	03072015	2030	1	198	1	
14373	1	636	11152015	1003	0	29	402	
14374	6	1111	06062015	1045	0	996	0	
14375	18	522	09172015	1918	0	90	1	
14376	37	1233	12062015	9999	0	80	0	
14377	39	864	10252015	0654	0	0	996	
14378	29	771	12212015	2135	1	0	605	
14379	34	371	10142015	0950	0	996	0	
14380	42	990	11022015	1950	1	997	997	
14381	6	2553	11172015	1309	0	996	0	
14382	13	695	07182015	0953	0	996	0	
14383	21	449	09112015	0012	0	0	124	
14384	29	345	06302015	2115	1	996	0	
14385	37	304	04112015	1643	1	.	.	
14386	45	67	02032015	1525	0	226	1	
14387	13	1187	11282015	2238	0	996	0	
14388	13	1318	12272015	0236	0	0	1	
14389	37	765	08202015	0026	0	0	0	
14390	42	937	11192015	1720	0	996	0	
14391	55	167	05242015	0503	0	0	1	
14392	4	665	10312015	1909	0	213	605	
14393	8	248	07112015	0102	1	996	0	
14394	13	860	09072015	1233	0	996	0	
14395	13	1244	12122015	2327	0	996	0	
14396	42	810	09072015	0322	0	996	0	
14397	48	724	04082015	2115	0	996	0	
14398	12	34	01062015	0740	0	0	1	
14399	36	918	12062015	1725	0	996	0	
14400	38	46	06132015	2208	0	139	1	
14401	47	440	05142015	0845	0	996	0	
14402	48	927	05052015	1954	0	0	603	
14403	17	117	02102015	1533	0	0	605	
14404	18	123	03172015	1117	0	996	0	
14405	22	314	07062015	1930	0	0	0	
14406	49	42	03312015	1822	0	0	155	
14407	6	784	05112015	0229	0	0	1	
14408	6	2326	02182015	0649	0	0	1	
14409	41	371	02032015	1234	0	996	0	
14410	47	315	06032015	1451	0	996	0	
14411	50	47	12052015	0820	1	147	188	
14412	51	478	09192015	1701	0	138	605	
14413	6	1286	06242015	0940	1	996	0	
14414	28	593	10202015	1445	1	996	.	
14415	55	205	06182015	1913	1	996	0	
14416	6	335	02212015	2155	0	172	0	
14417	6	1985	11052015	0645	1	0	1	
14418	12	2607	12272015	1948	0	995	95	
14419	2	10	04042015	9999	1	302	997	
14420	26	739	11082015	0415	0	302	155	
14421	32	166	07102015	1224	1	0	1	
14422	41	89	04152015	0127	1	219	0	
14423	12	18	01032015	2235	0	330	304	
14424	27	136	06022015	2041	0	0	605	
14425	11	11	07142015	2218	0	130	702	
14426	19	49	03312015	1755	0	0	0	
14427	28	238	06072015	1210	0	996	0	
14428	42	41	01292015	0616	0	0	1	
14429	1	706	12282015	0214	0	996	0	
14430	2	52	11192015	0912	0	0	1	
14431	22	233	05142015	1845	0	996	0	
14432	42	72	02152015	0220	1	997	997	
14433	17	492	08072015	1353	0	995	95	
14434	28	572	12302015	1000	1	0	997	
14435	36	241	04152015	1613	0	0	95	
14436	40	501	10312015	0306	0	0	348	
14437	48	1014	05132015	1658	0	.	.	
14438	17	964	12282015	1900	1	996	0	
14439	24	370	10132015	1450	1	996	0	
14440	37	775	08242015	1302	0	0	0	
14441	12	2737	04122015	0418	0	130	1	
14442	18	553	09302015	1607	0	0	407	
14443	51	637	12062015	1823	0	996	0	
14444	4	310	05312015	1515	0	0	996	
14445	37	326	04302015	1919	1	150	0	
14446	39	221	03302015	0026	1	997	997	
14447	1	143	03232015	0038	0	86	1	
14448	49	245	12232015	1629	0	0	1	
14449	34	30	01222015	0708	0	996	0	
14450	29	61	02082015	1242	0	0	996	
14451	36	640	08172015	0420	0	0	189	
14452	6	1639	09252015	2045	0	996	0	
14453	28	135	04092015	1957	0	996	0	
14454	36	215	05022015	0219	1	996	0	
14455	37	1212	12192015	1839	0	996	0	
14456	36	352	03242015	2032	0	995	95	
14457	12	1950	07312015	1657	0	995	95	
14458	37	1195	12032015	1142	0	996	0	
14459	41	257	09162015	2015	0	180	0	
14460	53	377	09232015	1426	0	996	0	
14461	12	245	02232015	1701	0	0	1	
14462	6	2026	08272015	1855	0	0	.	
14463	21	390	08082015	1521	0	0	1	
14464	22	130	03212015	2008	0	308	997	
14465	39	156	03252015	1513	0	0	1	
14466	47	856	09092015	0555	0	996	0	
14467	48	3184	10102015	1650	0	996	0	
14468	4	821	12132015	0657	0	996	0	
14469	6	2899	07032015	0121	0	.	.	
14470	36	116	03092015	1750	0	995	95	
14471	36	376	04132015	1755	1	995	95	
14472	37	786	08312015	0857	1	.	0	
14473	53	502	12182015	1037	0	996	0	
14474	21	14	01022015	1628	0	0	348	
14475	32	76	06062015	0826	0	0	1	
14476	37	620	07152015	1924	0	996	0	
14477	48	1771	07232015	1700	1	996	0	
14478	12	112	01222015	2135	0	996	0	
14479	17	373	04202015	0809	1	996	0	
14480	21	135	03262015	1923	0	290	605	
14481	24	409	11192015	2355	0	996	0	
14482	26	88	01102015	1513	1	0	0	
14483	40	366	08172015	1005	0	996	0	
14484	48	3104	07252015	0131	1	996	0	
14485	55	478	09262015	0308	1	148	1	
14486	55	409	11202015	1759	0	0	1	
14487	6	665	04082015	2024	0	30	0	
14488	21	447	09102015	1130	0	996	0	
14489	27	199	07262015	1614	0	996	0	
14490	30	136	09272015	2000	0	996	0	
14491	42	1089	11122015	0219	0	320	401	
14492	28	469	10242015	1448	0	163	1	
14493	4	576	09122015	2340	0	0	996	
14494	1	182	04192015	0900	1	0	1	
14495	17	406	06132015	1226	0	996	0	
14496	27	91	04242015	0620	0	996	0	
14497	12	2672	11042015	2325	0	0	300	
14498	26	154	01232015	1437	0	996	0	
14499	42	361	05022015	0229	0	0	702	
14500	48	3035	12282015	2018	0	996	0	
14501	53	351	09122015	1718	0	110	1	
14502	18	408	07072015	1700	0	996	0	
14503	12	1757	09162015	0514	0	996	0	
14504	17	221	05072015	2041	0	0	996	
14505	56	21	04012015	0300	0	996	0	
14506	12	1910	10042015	2016	0	300	1	
14507	1	584	10252015	2030	1	0	1	
14508	20	238	09272015	0730	1	.	.	
14509	37	126	02242015	1159	1	0	0	
14510	47	205	04082015	1210	0	0	189	
14511	48	2737	11132015	1901	1	0	401	
14512	12	1175	06272015	1800	0	996	0	
14513	13	1330	12122015	2205	1	996	0	
14514	19	281	12262015	1847	0	995	95	
14515	6	1721	10012015	1330	0	130	.	
14516	4	219	04052015	1452	1	0	1	
14517	6	1123	07092015	1443	0	996	0	
14518	12	595	04172015	0615	1	0	1	
14519	12	1404	07272015	1639	0	0	1	
14520	29	545	09202015	2220	1	201	1	
14521	37	232	03262015	2052	1	190	.	
14522	37	1011	10162015	1439	0	80	0	
14523	6	1883	11122015	1720	0	0	695	
14524	1	720	09302015	1215	0	996	0	
14525	6	1776	07162015	2128	1	996	0	
14526	12	2182	11102015	0230	0	996	0	
14527	22	677	11282015	2002	0	0	0	
14528	36	728	10082015	1328	0	996	0	
14529	2	3	01212015	0222	0	0	417	
14530	6	1422	08082015	0215	1	130	1	
14531	34	4	01032015	1819	0	0	402	
14532	37	1060	07112015	1826	0	996	0	
14533	48	865	04262015	0410	0	134	998	
14534	6	585	04012015	1650	0	996	0	
14535	36	198	04242015	2045	1	0	1	
14536	36	431	07192015	0122	0	270	1	
14537	36	628	05172015	2340	0	0	402	
14538	12	619	04122015	2031	0	996	0	
14539	12	1102	06172015	1751	0	0	1	
14540	21	507	10092015	0815	0	0	1	
14541	33	33	06162015	1813	1	0	1	
14542	36	573	07272015	1733	0	995	95	
14543	45	669	10132015	1746	0	0	1	
14544	17	464	07292015	0435	0	996	0	
14545	42	448	06142015	2036	0	997	997	
14546	48	522	03132015	1207	1	996	0	
14547	34	427	11252015	1558	0	0	1	
14548	12	864	05102015	1703	0	995	95	
14549	53	455	11132015	1310	0	996	0	
14550	54	145	08152015	2347	0	996	0	
14551	17	824	11152015	1634	1	999	95	
14552	26	5	01072015	1403	0	0	0	
14553	5	33	02012015	0240	0	0	1	
14554	6	1248	06202015	2105	0	0	401	
14555	10	91	10022015	1504	0	0	1	
14556	41	216	09102015	1730	0	281	0	
14557	21	140	03262015	2151	0	277	0	
14558	1	699	12292015	0430	0	996	0	
14559	12	495	04032015	2055	0	0	1	
14560	6	392	03052015	2049	0	400	402	
14561	32	202	09212015	2151	0	0	401	
14562	26	54	02092015	1518	1	995	95	
14563	26	333	06272015	1520	1	0	605	
14564	35	268	12282015	1439	0	996	0	
14565	48	1409	06252015	1805	0	0	.	
14566	13	1248	12122015	2154	0	996	0	
14567	37	941	09212015	0218	1	996	0	
14568	10	54	08072015	2315	0	263	95	
14569	1	398	07192015	1445	0	996	0	
14570	17	923	12052015	0405	0	996	0	
14571	45	623	09242015	2006	1	0	1	
14572	17	859	12082015	1127	1	0	999	
14573	40	534	11272015	0150	0	230	1	
14574	50	48	12052015	1600	0	112	600	
14575	19	200	09242015	1534	0	996	0	
14576	24	178	03202015	0721	0	995	95	
14577	39	601	07292015	1939	1	996	0	
14578	26	671	10102015	2020	1	280	997	
14579	8	188	05192015	1748	1	0	1	
14580	12	1974	10122015	2117	1	995	95	
14581	12	2020	10132015	0232	0	996	0	
14582	41	285	11012015	1707	1	253	0	
14583	53	150	05012015	2059	0	98	417	
14584	6	120	01252015	1430	1	996	0	
14585	8	221	06232015	1617	1	996	0	
14586	37	646	07262015	1625	1	180	0	
14587	41	78	04032015	1451	0	996	0	
14588	21	347	07272015	1618	0	171	124	
14589	45	335	03302015	1604	0	0	1	
14590	55	282	08142015	2214	0	996	0	
14591	26	663	10022015	0111	0	267	1	
14592	29	563	09272015	0001	0	46	0	
14593	49	233	11072015	1510	0	996	0	
14594	6	1980	12032015	1310	1	0	.	
14595	6	2010	10192015	1900	0	996	0	
14596	13	307	04012015	0832	0	996	0	
14597	29	321	06252015	1020	0	996	0	
14598	30	167	08272015	1535	0	996	0	
14599	37	768	08182015	1317	0	0	0	
14600	37	1102	11302015	1901	1	996	0	
14601	45	612	09202015	1918	0	996	0	
14602	53	198	06272015	2306	0	0	1	
14603	5	476	12262015	0540	0	0	1	
14604	17	574	09102015	1503	0	0	1	
14605	22	44	01302015	2026	0	292	998	
14606	27	248	09102015	2010	0	995	95	
14607	6	1174	06072015	1757	0	2	600	
14608	21	548	10202015	0718	0	996	.	
14609	26	265	06032015	1340	0	996	0	
14610	42	445	06282015	0245	0	52	1	
14611	55	279	08072015	2320	0	240	0	
14612	12	2268	11232015	1950	0	0	1	
14613	28	98	03022015	1143	0	997	997	
14614	48	1016	05142015	1340	0	996	0	
14615	6	888	04252015	0147	1	996	0	
14616	21	344	07252015	1200	0	0	316	
14617	41	235	08162015	0500	1	996	0	
14618	42	46	01242015	1505	0	0	1	
14619	51	653	11172015	1807	1	996	0	
14620	17	132	04172015	1423	1	996	0	
14621	24	458	12272015	1745	0	150	1	
14622	42	461	06172015	2216	0	997	997	
14623	21	237	05232015	1815	0	0	1	
14624	25	70	06072015	9999	0	160	600	
14625	45	137	03092015	1735	1	996	0	
14626	48	623	03202015	1918	1	149	1	
14627	4	765	12092015	1721	0	996	0	
14628	48	2807	11302015	0752	1	996	0	
14629	36	274	05232015	1652	0	0	1	
14630	4	636	10152015	1901	0	0	1	
14631	6	723	04052015	1854	1	996	0	
14632	17	438	07272015	0907	0	996	0	
14633	34	270	09202015	1022	0	0	1	
14634	28	503	11132015	1655	0	996	0	
14635	28	571	12302015	0416	0	999	999	
14636	36	398	06302015	0740	0	995	95	
14637	25	34	04082015	2250	0	0	1	
14638	22	334	07132015	2057	0	0	.	
14639	21	538	10242015	1330	0	0	.	
14640	41	384	08092015	0241	0	140	0	
14641	15	44	07022015	1224	0	0	1	
14642	34	471	11022015	2317	0	0	.	
14643	12	2309	11152015	0324	0	995	95	
14644	21	6	01032015	0610	0	158	605	
14645	48	2862	11102015	1752	0	996	0	
14646	51	225	05222015	1325	0	0	1	
14647	54	174	09102015	0030	0	0	307	
14648	31	75	05022015	1835	0	996	0	
14649	22	115	03122015	2255	0	0	1	
14650	5	360	10012015	1707	0	996	0	
14651	6	158	01302015	1704	1	0	155	
14652	6	405	03022015	1735	0	0	405	
14653	18	535	09232015	1205	0	0	1	
14654	19	57	04052015	1333	1	995	95	
14655	32	238	09112015	2157	0	0	603	
14656	48	3183	10082015	1156	0	996	0	
14657	11	19	10172015	1003	0	995	95	
14658	56	72	07282015	1720	0	996	0	
14659	1	229	05042015	0659	0	996	0	
14660	6	1895	03312015	2021	0	996	0	
14661	13	913	09182015	2017	0	996	0	
14662	23	14	03092015	1015	0	996	0	
14663	22	143	03272015	2208	0	260	997	
14664	37	190	02012015	1835	0	996	0	
14665	6	2389	10012015	0618	1	30	600	
14666	25	50	05132015	0045	0	300	996	
14667	20	251	10162015	0804	0	.	.	
14668	31	40	03102015	1745	0	0	1	
14669	37	975	10172015	0110	1	.	.	
14670	48	2242	09262015	1358	0	270	603	
14671	56	17	03172015	1707	0	0	1	
14672	56	116	11052015	1936	1	996	0	
14673	6	970	05212015	2120	0	123	0	
14674	36	125	01302015	1049	0	995	95	
14675	53	232	07132015	2157	0	0	348	
14676	6	2377	09122015	1224	0	.	.	
14677	26	15	01032015	1621	1	0	1	
14678	31	132	08162015	1900	0	0	0	
14679	39	564	08122015	2355	1	996	0	
14680	47	435	07122015	1606	0	996	.	
14681	48	1542	07142015	1700	0	0	605	
14682	6	962	05212015	2145	0	0	401	
14683	37	970	10032015	0032	0	.	0	
14684	6	2447	11092015	0005	1	190	600	
14685	37	858	09232015	1759	1	40	0	
14686	17	184	04242015	1752	0	0	999	
14687	21	138	03222015	1526	0	996	0	
14688	41	309	11222015	0240	1	179	0	
14689	12	799	04242015	1229	0	995	95	
14690	13	565	06132015	1847	0	186	300	
14691	19	214	10052015	0229	1	140	0	
14692	39	546	07262015	1448	0	996	0	
14693	13	653	07042015	1806	0	996	0	
14694	29	272	06072015	1554	1	300	605	
14695	39	692	09052015	1414	0	0	0	
14696	1	499	08292015	1818	1	996	0	
14697	17	511	07182015	0120	1	166	997	
14698	25	136	09112015	0510	0	40	.	
14699	48	1624	07112015	0935	0	0	996	
14700	18	630	10232015	0045	0	310	603	
14701	1	352	07022015	1826	0	0	1	
14702	6	832	04182015	0024	0	996	0	
14703	48	761	04162015	0157	0	996	0	
14704	48	2213	09122015	1604	1	996	0	
14705	19	166	08232015	0211	0	261	605	
14706	48	2103	08312015	0551	0	996	0	
14707	9	151	08042015	1108	0	0	1	
14708	24	108	04222015	1345	0	310	996	
14709	26	385	07162015	1806	0	996	0	
14710	42	633	11172015	0105	0	996	0	
14711	48	1427	06272015	2157	0	996	0	
14712	12	1854	09292015	0658	1	995	95	
14713	12	2512	12152015	0616	0	0	1	
14714	17	390	07112015	1351	1	999	999	
14715	20	84	03312015	1146	1	996	0	
14716	22	216	04242015	1730	0	0	997	
14717	34	222	03082015	0452	0	0	996	
14718	13	629	06272015	0328	1	996	0	
14719	24	208	07052015	2005	1	0	0	
14720	48	2045	09042015	0130	0	292	1	
14721	55	160	05112015	2251	1	996	0	
14722	6	2833	11202015	1212	0	996	0	
14723	12	2638	11292015	1916	0	995	95	
14724	38	45	06132015	1000	0	0	1	
14725	47	411	07132015	0941	0	0	1	
14726	51	240	05272015	0100	0	996	0	
14727	1	50	01312015	0450	0	0	155	
14728	18	264	05132015	1110	0	0	0	
14729	47	723	11012015	0635	1	.	.	
14730	13	483	05212015	1546	0	0	1	
14731	45	717	10302015	1805	0	996	0	
14732	16	13	02172015	0652	0	0	998	
14733	42	1009	11202015	1117	0	0	1	
14734	28	90	03102015	0617	1	996	0	
14735	29	186	04122015	1710	0	0	1	
14736	30	192	12102015	1703	0	997	997	
14737	51	303	07042015	1954	0	23	1	
14738	48	380	01192015	2201	0	0	1	
14739	17	16	01152015	1447	0	997	997	
14740	6	2559	12032015	2157	0	.	.	
14741	12	262	02202015	1500	0	996	0	
14742	24	398	11262015	1255	1	996	0	
14743	48	1080	04152015	0115	1	996	0	
14744	48	2227	09202015	0230	1	181	603	
14745	36	242	04032015	1138	0	996	0	
14746	36	1050	11042015	0830	0	995	95	
14747	6	1344	02262015	1549	0	996	0	
14748	29	77	02102015	0101	1	252	0	
14749	5	402	10292015	1620	1	0	695	
14750	21	421	08312015	1254	0	996	.	
14751	36	858	10142015	0320	1	996	0	
14752	6	2871	08042015	1912	0	996	0	
14753	42	929	11112015	0548	0	0	1	
14754	53	337	09092015	0208	1	47	417	
14755	48	1491	07042015	2242	0	996	0	
14756	25	293	07032015	2328	0	.	.	
14757	12	1250	07042015	2214	0	120	95	
14758	18	66	02122015	0736	0	0	1	
14759	23	104	10152015	2221	0	996	0	
14760	54	159	08132015	1823	1	996	0	
14761	8	80	03152015	1620	0	996	0	
14762	21	68	02072015	2031	0	996	.	
14763	34	50	02102015	1425	0	0	1	
14764	45	356	06112015	2240	0	45	417	
14765	56	98	09072015	0330	0	996	0	
14766	18	584	10102015	1006	0	996	0	
14767	48	3104	07252015	0131	1	48	.	
14768	6	744	05172015	1210	1	.	.	
14769	23	98	10042015	1610	0	0	0	
14770	37	1159	11162015	2225	0	.	0	
14771	48	1061	02072015	0231	0	0	1	
14772	6	1836	04052015	0348	0	996	0	
14773	48	2617	11012015	0302	1	.	.	
14774	51	582	11102015	2320	0	996	0	
14775	12	235	02212015	1728	0	220	1	
14776	12	2455	12052015	2301	1	995	95	
14777	45	548	08232015	1728	1	0	600	
14778	12	2692	12182015	1832	0	995	95	
14779	45	553	08252015	1855	0	114	605	
14780	17	761	11032015	1620	0	997	997	
14781	21	29	01202015	1207	0	0	1	
14782	39	77	02082015	2137	0	997	997	
14783	39	173	03232015	1655	0	0	0	
14784	47	555	08152015	9999	0	200	1	
14785	12	279	02262015	1213	0	996	0	
14786	13	718	07262015	2145	0	288	1	
14787	17	778	11162015	1225	0	0	1	
14788	21	431	08292015	1739	0	.	.	
14789	12	2742	03082015	2050	0	996	0	
14790	42	70	02082015	1751	0	997	997	
14791	12	1304	07012015	0045	0	995	95	
14792	12	1772	09012015	1906	0	995	95	
14793	36	63	02132015	0344	1	995	95	
14794	47	415	07112015	2045	0	0	1	
14795	39	547	08122015	2004	0	0	401	
14796	12	2430	11172015	1250	0	996	0	
14797	21	124	03162015	1447	0	996	0	
14798	45	794	11232015	1425	1	996	0	
14799	6	809	05092015	2158	1	.	.	
14800	26	674	10082015	0550	0	203	1	
14801	29	196	04052015	2122	1	0	401	
14802	36	73	02142015	1049	0	996	0	
14803	37	903	09112015	2209	0	996	0	
14804	6	493	03192015	2027	0	996	0	
14805	8	489	12112015	1748	1	996	0	
14806	13	449	05092015	1652	0	996	0	
14807	45	13	01062015	1215	0	0	1	
14808	48	2905	12042015	0000	1	307	0	
14809	1	77	02232015	1843	0	224	407	
14810	6	1863	09032015	1150	0	.	.	
14811	13	389	04232015	0524	0	0	1	
14812	37	911	09052015	2116	0	0	0	
14813	6	70	01162015	1827	0	996	0	
14814	12	1873	09092015	2030	0	995	95	
14815	27	236	08312015	0735	0	996	0	
14816	45	293	05162015	1445	1	198	401	
14817	5	350	09232015	2035	0	0	1	
14818	1	51	02012015	1438	0	0	177	
14819	39	968	12032015	0848	0	0	605	
14820	1	324	06212015	1851	0	996	0	
14821	41	404	11282015	1554	0	157	1	
14822	6	1295	06232015	1406	0	0	.	
14823	6	2549	12312015	1320	0	.	.	
14824	26	253	05272015	1411	1	996	0	
14825	34	35	02222015	1146	1	996	0	
14826	6	942	05012015	1257	1	996	0	
14827	34	168	06172015	2310	0	174	600	
14828	6	2291	09022015	1800	0	.	.	
14829	35	212	10142015	1854	0	996	0	
14830	54	158	08072015	0420	0	0	417	
14831	20	200	08292015	9999	0	996	0	
14832	29	34	01272015	2236	0	0	1	
14833	40	5	01112015	1625	0	80	155	
14834	53	58	02282015	0117	1	200	605	
14835	1	83	03012015	0313	1	58	1	
14836	12	229	02102015	2100	0	0	1	
14837	29	782	10142015	2018	1	996	0	
14838	32	31	02212015	1000	0	0	1	
14839	47	522	08212015	2336	0	160	.	
14840	21	17	01112015	0358	0	187	1	
14841	24	54	03012015	0140	0	200	401	
14842	25	279	09062015	1425	0	999	999	
14843	54	57	04102015	2341	0	0	417	
14844	12	722	04292015	2213	0	996	0	
14845	13	338	04092015	1434	0	996	0	
14846	25	171	10292015	9999	0	995	95	
14847	39	1053	11052015	2056	0	0	605	
14848	47	641	09232015	1100	0	171	996	
14849	55	158	05182015	1817	0	0	157	
14850	37	700	07312015	0019	1	140	0	
14851	39	42	01272015	1023	0	0	1	
14852	39	221	03302015	0026	1	996	0	
14853	49	8	01182015	0133	0	130	1	
14854	34	469	11072015	0011	0	83	1	
14855	34	225	06262015	1119	0	0	1	
14856	10	10	02062015	1018	0	996	0	
14857	18	179	04212015	1439	0	0	1	
14858	25	110	06252015	1829	1	90	387	
14859	28	151	04202015	0820	0	996	0	
14860	40	420	10102015	1305	1	160	321	
14861	42	440	06222015	1335	1	996	0	
14862	34	121	05032015	2018	0	326	351	
14863	6	645	01112015	9999	0	996	0	
14864	17	521	08172015	1536	0	997	95	
14865	36	275	05242015	0540	1	996	0	
14866	39	370	06072015	0347	0	33	1	
14867	53	54	02202015	1811	0	0	1	
14868	13	404	04262015	0420	1	120	603	
14869	21	608	11242015	1556	0	996	0	
14870	36	561	08122015	1614	0	996	0	
14871	45	769	11072015	2216	0	996	0	
14872	5	453	12012015	1849	0	.	.	
14873	12	325	03152015	1359	0	0	1	
14874	36	523	08102015	1403	0	0	1	
14875	37	723	08152015	0113	0	996	0	
14876	13	596	06202015	0943	0	996	0	
14877	5	25	01252015	0800	0	0	187	
14878	6	1068	06052015	1333	1	0	1	
14879	12	2337	11232015	1840	0	996	0	
14880	13	260	03182015	0902	0	996	0	
14881	22	680	11282015	0250	0	0	0	
14882	28	321	08142015	0808	0	996	0	
14883	34	493	10242015	2343	0	60	1	
14884	4	722	10202015	2319	0	170	.	
14885	39	323	01132015	1229	0	996	0	
14886	13	531	06022015	1819	0	996	0	
14887	6	45	01132015	0202	0	0	401	
14888	4	156	03162015	1759	0	996	0	
14889	24	440	12272015	1936	1	80	1	
14890	48	2812	11132015	1555	0	.	.	
14891	6	912	05042015	1725	0	0	401	
14892	5	188	06082015	0420	0	.	.	
14893	6	1116	07102015	1046	0	0	167	
14894	6	2107	11042015	1828	0	996	0	
14895	26	608	08112015	1427	0	996	0	
14896	41	8	01112015	1753	0	134	0	
14897	13	1027	10072015	1407	0	996	0	
14898	20	68	02282015	9999	0	150	998	
14899	48	198	01242015	1617	1	996	0	
14900	42	537	08092015	0338	0	100	1	
14901	45	754	11022015	0757	1	0	1	
14902	6	2333	10152015	2252	0	.	.	
14903	12	1529	07032015	2125	0	996	0	
14904	12	2206	11062015	0105	0	996	0	
14905	19	73	05012015	2204	0	996	0	
14906	29	649	10302015	1730	1	189	0	
14907	39	764	10042015	0059	0	230	996	
14908	40	277	07162015	1810	0	0	0	
14909	37	514	06132015	0028	0	0	0	
14910	48	1791	08022015	0121	1	152	1	
14911	51	508	09162015	1300	0	996	999	
14912	6	2206	09052015	2122	1	996	0	
14913	32	132	08202015	1502	0	996	0	
14914	51	573	10152015	1620	0	996	0	
14915	34	426	11202015	1246	0	0	1	
14916	10	11	02102015	0717	0	0	1	
14917	40	268	07082015	2027	0	0	1	
14918	51	189	05072015	1735	0	89	1	
14919	53	88	03282015	0835	1	996	605	
14920	13	1299	12232015	1845	0	996	0	
14921	33	65	09062015	2031	0	27	603	
14922	21	586	11122015	0640	0	0	124	
14923	22	587	11252015	1815	1	0	0	
14924	26	135	04032015	2250	0	0	0	
14925	26	901	08202015	2110	0	0	0	
14926	27	262	09202015	2053	0	996	0	
14927	28	339	08012015	1224	0	996	0	
14928	32	160	08232015	0331	0	297	600	
14929	5	264	07312015	1340	1	0	695	
14930	6	2095	11022015	1300	0	110	.	
14931	42	1072	12012015	1701	1	230	187	
14932	5	119	04062015	1305	0	0	1	
14933	17	936	12262015	1920	1	997	997	
14934	18	575	10042015	0856	0	996	0	
14935	47	476	07292015	2040	0	0	1	
14936	18	441	08122015	1100	0	996	0	
14937	22	20	01042015	1148	0	0	0	
14938	6	2267	10092015	1930	1	996	0	
14939	48	186	01212015	1159	0	0	1	
14940	53	396	10052015	1321	1	996	0	
14941	6	2351	11122015	1406	1	996	0	
14942	12	124	01242015	1825	0	996	0	
